대학명,단과대학,학과명,폐과,소재지,소재지(상세),주야구분,학과특성,표준분류계열(대),표준분류계열(중),표준분류계열(소),관심
영남대학교,글로벌인재대학,국제한국어교육전공,,경북,경산시,주간,일반과정,인문사회계열,교육,언어교육,
영남대학교,글로벌인재대학,글로벌교양학부,,경북,경산시,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
영남대학교,글로벌인재대학,글로벌교육학부,,경북,경산시,주간,일반과정,인문사회계열,교육,언어교육,
영남대학교,글로벌인재대학,글로벌비즈니스학과,,경북,경산시,주간,일반과정,인문사회계열,경영・경제,경영학,
영남대학교,글로벌인재대학,글로벌통번역학부,,경북,경산시,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
영남대학교,글로벌인재대학,글로벌학부,,경북,경산시,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
영남대학교,글로벌인재대학,영어통번역전공,,경북,경산시,주간,일반과정,인문사회계열,언어・문학,영어・영문학,
영남대학교,글로벌인재대학,응용중국어통번역전공,,경북,경산시,주간,일반과정,인문사회계열,언어・문학,중국어・문학,
영남대학교,글로벌인재대학,중국언어문화학과,,경북,경산시,주간,일반과정,인문사회계열,언어・문학,중국어・문학,
영남대학교,글로벌인재대학,[외국인유학생]컴퓨터공학전공,,경북,경산시,주간,일반과정,공학계열,전기・전자・컴퓨터,전산학・컴퓨터공학,
영남대학교,글로벌인재대학,[외국인유학생]한국어통번역전공(관광무역),,경북,경산시,주간,일반과정,인문사회계열,언어・문학,국어・국문학,
영남대학교,디지털융합대학,로봇공학과,,경북,경산시,주간,일반과정,공학계열,기계,메카트로닉스공학,
영남대학교,디지털융합대학,미래자동차공학과,,경북,경산시,주간,일반과정,공학계열,기계,자동차공학,
영남대학교,디지털융합대학,소프트웨어융합전공,,경북,경산시,주간,일반과정,공학계열,전기・전자・컴퓨터,응용소프트웨어공학,
영남대학교,디지털융합대학,전자공학과,,경북,경산시,주간,일반과정,공학계열,전기・전자・컴퓨터,전자공학,
영남대학교,디지털융합대학,정보통신공학전공,,경북,경산시,주간,일반과정,공학계열,전기・전자・컴퓨터,정보・통신공학,
영남대학교,디지털융합대학,컴퓨터공학전공,,경북,경산시,주간,일반과정,공학계열,전기・전자・컴퓨터,전산학・컴퓨터공학,
영남대학교,디지털융합대학,컴퓨터학부,,경북,경산시,주간,일반과정,공학계열,전기・전자・컴퓨터,전산학・컴퓨터공학,
영남대학교,디지털융합대학,AI데이터사이언스전공,,경북,경산시,주간,일반과정,공학계열,전기・전자・컴퓨터,인공지능공학,
